id	gasoil	sp95	sp95e10	sp98	gpl	brand	name	address
74800001	1.420	1.570				        Total	        SA STAT. DU MOLE	Avenue de la Libération 74800 LA ROCHE-SUR-FORON
74800002	1.274		1.479	1.529		        Esso Express	        ESSO DU BORNE	3515 Avenue du Mont-Blanc 74800 SAINT-PIERRE-EN-FAUCIGNY
74800004								
74800005	1.289	1.479		1.549		        Carrefour Market	        Carrefour Market	80 Route de la Roche 74800 AMANCY
74890001								
74910001								
74910003								
74920001	1.370		1.520	1.600		        Total	        SARL BRONDEX RELAIS TOTAL COMBLOUX	559 Route de Sallanches 74920 COMBLOUX
74930001	1.265	1.435		1.488		        Carrefour Market	        Carrefour Market	210 rue de BERSAT 74930 REIGNIER
74930002								
74940001	1.278		1.429			        Total Access	        RELAIS  DES CARRES	28 Avenue des Carrés 74940 ANNECY-LE-VIEUX
74950001	1.259	1.426		1.499		        Carrefour Market	        Carrefour Market	AVENUE DES LACS 74950 SCIONZIER
74960001	1.299	1.489		1.509		        Carrefour Market	        Carrefour Market	rue des mouettes 74940 ANNECY-LE-VIEUX
74960002	1.390		1.540	1.620		        Total	        SARL SA.SADRA	34 Route de Frangy 74960 MEYTHET
74960003								
74960005	1.289	1.459		1.489		        Leclerc	        LECLERC SODICRAN	60 Route des Creuses 74960 CRAN-GEVRIER
74960009	1.369		1.499	1.559		        Agip	        AGIP CRAN GEVRIER	20 Route des Creuses 74960 CRAN-GEVRIER
74970001								
75001003	1.710	1.900		1.940		        Oil France	        Halles garage sa.	10 Rue Bailleul 75001 PARIS
75005001	1.600		1.700	1.750		        Total	        PARIS 5 GGE ST BERNAR	36 Rue des Fossés Saint-Bernard 75005 PARIS
75007001								
75007002								
75007003								
75008002								
75008006								
75008008	1.444		1.590	1.685		        Total	        Relais de malesherbes	face au 35 bd malesherbes 75008 PARIS
75010002	1.439		1.589	1.659		        Shell	        SARL JABY AVIA	1 Boulevard de la Chapelle 75010 PARIS
75010003	1.310		1.414	1.494		        Esso Express	        ESSO LOUIS BLANC	2/6 RUE LOUIS BLANC 75010 PARIS
75011003								
75012002	1.440		1.530	1.610		        Total	        RELAIS PARIS REUILLY	32 Rue de Reuilly 75012 PARIS
75012005	1.540		1.690	1.750		        Total	        PARIS 12E	173 Avenue Daumesnil 75012 PARIS
75012007								
75012008	1.469		1.599			        BP	        BP PARIS PERIPH. Ext. Pte DE VINCENNES	BD PERIPHERIQUE EXTERIEUR 75012 PARIS
75012010	1.318		1.431	1.511		        Esso Express	        ESSO LYON RAPEE	36 Quai de la Rapée 75012 PARIS
75012013	1.469		1.599			        BP	        BP PARIS PERIPHERIQUE INTERIEUR P. DE VINCENNES	Boulevard Périphérique Intérieur Porte de Vincennes 75012 PARIS
75012017	1.453		1.549	1.629		        Total	        RELAIS DU BEL AIR	55 BOULEVARD DE PICPUS 75012 PARIS
75012018	1.450		1.560	1.640		        Total	        RELAIS DE BERCY	238 Rue de Charenton 75012 PARIS
75013013	1.423		1.558	1.638		        Total	        Relais total hopital	114 Boulevard de l&#039;Hôpital 75013 PARIS
75013015	1.324		1.436	1.519	0.844	        Total Access	        RELAIS TOTAL ACCESS VINCENT AURIOL	181 Boulevard Vincent Auriol 75013 PARIS
75013019	1.394		1.499			        BP	        BP PARKING JEANNE D&#039;ARC	85 Rue Jeanne d&#039;Arc 75013 PARIS
75013020	1.433		1.559	1.639		        Total	        RELAIS TOTAL QUAI D&#039;IVRY B	Rue Jean-Baptiste Berlier 75013 PARIS
75013021								
75014005	1.454		1.584			        BP	        BP PARIS ALESIA	154 Rue d&#039;Alésia 75014 PARIS
75014007	1.379		1.499			        BP	        BP PARIS PORTE DE CHATILLON	28 Avenue de la Porte de Châtillon 75014 PARIS
75014008	1.630	1.850		1.880		        Elan	        Sarl GES Location Garage	253 Boulevard Raspail 75014 PARIS
75014009	1.423		1.539	1.619		        Total	        Relais du marel leclerc	Rue de la Légion étrangère 75014 PARIS
75015001	1.461		1.570	1.650		        Total	        RELAIS BUFFON	76 / 78 Boulevard Garibaldi 75015 PARIS
75015003	1.449		1.549			        BP	        BP PARIS LECOURBE 8 à Huit	151 Rue de la Convention 75015 PARIS
75015006	1.450	1.630	1.600	1.650		        Avia	        SOCARDI SARL	21 Avenue Émile Zola 75015 PARIS
75015007	1.450	1.630				        Avia	        SOCARDI SARL	11 Boulevard Garibaldi 75015 PARIS
75015008	1.448	1.575				        Total	        RELAIS DE GRENELLE	34 Boulevard de Grenelle 75015 PARIS
75015009								
75015011	1.302		1.464	1.544		        Esso Express	        ESSO FRERES VOISINS	19 BD DES FRERES VOISINS 75015 PARIS
75015016								
75015017	1.424		1.539			        BP	        BP PARIS GARIGLIANO	1 Boulevard Victor 75015 PARIS
75015018								
75015020	1.414		1.516	1.596		        Total	        TOTAL RELAIS MONTPARNASSE	56 AVENUE DU MAINE 75015 PARIS
75015022								
75016001								
75016002								
75016003	1.494					        BP	        BP PARIS MURAT	7 Boulevard Murat 75016 PARIS
75016005	1.470	1.670	1.700	1.700		        Avia	        SARL FOCH	4 Avenue Foch 75116 PARIS
75016006	1.489		1.629	1.739		        Shell	        SARL JABY	PLACE TATTEGRAIN 75116 PARIS
75016007	1.460	1.640		1.670		        Avia	        AVIA MURAT	105 Boulevard Murat 75016 PARIS
75016008								
75016011	1.750	1.940		1.960		        Elan	        Sarl STATION KLEBER	69 Avenue Kléber 75116 PARIS
75016013								
75016014								
75017001	1.436		1.586	1.666		        Total	        RELAIS PARIS CLICHY	190 Avenue de Clichy 75017 PARIS
75017002								
75017008	1.317		1.444	1.524		        Esso Express	        ESSO PORTE DE SAINT OUEN	21 Avenue de la Porte de Saint-Ouen 75017 PARIS
75018003	1.424		1.569		0.900	        BP	        BP PARIS PERIPHERIQUE EST	AVENUE PORTE DE LA CHAPELLE 75018 PARIS
75018005	1.317		1.444	1.524		        Esso Express	        ESSO BICHAT	30 Avenue de la Porte de Saint-Ouen 75018 PARIS
75018009								
75018010								
75018011								
75019001	1.433		1.553	1.633	0.880	        Total	        RELAIS DES CHAUFOURNIERS	152 Boulevard de la Villette 75019 PARIS
75019002	1.410		1.550	1.630		        Total	        RELAIS PARIS MANIN	121 Rue Manin 75019 PARIS
75019005	1.443		1.559	1.639	0.880	        Total	        RELAIS PERIHERI.EXTERIEUR - TOTAL	Boulevard Périphérique EXTERIEUR 75019 PARIS
75019006	1.423		1.564	1.644		        Total	        RELAIS PARIS 19	Boulevard Périphérique INTERIEUR 75019 PARIS
75019009								
75019010								
75019012								
75020002	1.423		1.559	1.639		        Total	        RELAIS TOTAL MARECHAL DAVOUT	170,174 Rue de Bagnolet 75020 PARIS
75020003	1.461		1.592	1.672	0.880	        Total	        RELAIS PTE MONTREUIL	AVENUE BENOIT FRACHON 75020 PARIS
75020004								
75020006								
75853002								
76000003								
76000006								
76000007	1.280		1.410	1.470		        Esso Express	        ESSO DU MIN	AVENUE DU COMMANDANT BICHERAY 76000 ROUEN
76000009	1.309		1.449	1.495		        Intermarché	        INTERMARCHE ROUEN	186 Rue de Constantine 76000 ROUEN
76000010								
76100003								
76100004								
76107001								
76110001	1.319	1.476		1.508		        Carrefour Market	        Carrefour Market	Route de Valmont 76110 GODERVILLE
76116001	1.450			1.710		        Total	        DEMAREST	ROUTE DE GOURNAY 76116 SERVAVILLE-SALMONVILLE
76120002	1.260	1.411		1.443		        Système U	        Hyper U	c cial du bois cany 76120 LE GRAND-QUEVILLY
76120005								
76120007								
76130001	1.280		1.409	1.499		        Esso Express	        ESSO LES COQUETS	24 Avenue du Mont aux Malades 76130 MONT-SAINT-AIGNAN
76131001	1.280	1.449	1.409	1.485		        Carrefour	        CARREFOUR MONT SAINT AIGNAN	Rue de la Vatine 76130 MONT-SAINT-AIGNAN
76133001								
76140001	1.314	1.449		1.504		        Carrefour Market	        Carrefour Market	Avenue Jean-Jaurès 76140 LE PETIT-QUEVILLY
76140002								
76150001	1.340	1.500				        Total	        GERAULT	14 ROUTE DE DUCLAIR 76150 SAINT-JEAN-DU-CARDONNAY
76150002								
76150003								
76160001								
76160002	1.280		1.425	1.469		        Esso Express	        ESSO DARNETAL	42 Rue Sadi Carnot 76160 DARNÉTAL
76170002	1.369	1.579		1.615		        Intermarché	        INTERMARCHE LILLEBONNE	Boulevard de Lattre de Tassigny 76170 LILLEBONNE
76176001	1.263	1.413		1.441		        Leclerc	        SAS CITADIS	AVENUE DE BRETAGNE 76100 ROUEN
76190001	1.379		1.512	1.592		        Total	        SARL SYLDA	97 Avenue René Coty 76190 SAINTE-MARIE-DES-CHAMPS
76190003	1.299	1.469			0.899	        Intermarché	        INTERMARCHE YVETOT	Avenue Georges Clémenceau 76190 YVETOT
76190005								
76191001	1.285	1.459	1.419	1.499	0.889	        Leclerc	        YVETODIS	Rue Jean Moulin 76190 YVETOT
76200001	1.297		1.445	1.499		        Total Access	        RELAIS DIEPPE DUQUESNE	Avenue des Canadiens 76200 DIEPPE
76200002	1.299		1.447	1.527		        Esso Express	        ESSO LES CANADIENS	78 RUE GAMBETTA 76200 DIEPPE
76200003	1.335	1.496		1.533	0.855	        Indépendant sans enseigne	        SA MARCHAND	Avenue Normandie Sussex 76200 DIEPPE
76210001	1.289	1.439		1.519		        Carrefour	        CARREFOUR GRUCHET	route de Lillebonne 76210 GRUCHET-LE-VALASSE
76210002	1.390	1.570		1.600	0.810	        Avia	        SARL ALBIK	17 Rue Jacques Fauquet 76210 BOLBEC
76210003								
76210004	1.305	1.475		1.599		        Intermarché	        INTERMARCHE BOLBEC	52 Avenue Louis Debray 76210 BOLBEC
76210005								
76220001	1.299		1.450	1.510		        Simply Market	        SIMPLY MARKET	Route Neuve 76220 FERRIERES-EN-BRAY
76220004								
76220005	1.309	1.459		1.499		        Leclerc	        LECLERC GOURNAY-EN-BRAY	Avenue des Aulnaies 76220 GOURNAY-EN-BRAY
76220007								
76220008	1.349	1.536	1.513			        Indépendant sans enseigne	        J. BEAUVAL SAS	69 avenue de la première armée française 76220 GOURNAY EN BRAY
76230001								
76230002	1.289	1.449		1.485		        Carrefour Market	        Carrefour Market	Rue de la République 76230 BOIS-GUILLAUME
76230007								
76240001	1.305	1.454		1.482		        Système U	        SUPER  U  BONSECOURS	rue Etienne ACHAVANNE 76240 BONSECOURS
76240002								
76240005	1.390		1.550	1.630		        Total	        TOTAL-relais de Mesnil Esnard	37 Route de Paris 76240 LE MESNIL-ESNARD
76250001								
76250002	1.400	1.560		1.590		        Avia	        SARL PICHON	570 Route de Dieppe 76250 DÉVILLE-LÈS-ROUEN
76260001	1.407		1.505	1.595		        Total	        RELAIS DE LA BRESLE	24 Boulevard Faidherbe 76260 EU
76260003								
76260004								
76270001								
76270002								
76280002	1.319	1.499		1.529		        Carrefour Market	        Carrefour Market	2 place du Marché 76280 GONNEVILLE-LA-MALLET
76280003								
76290001								
76300002	1.390	1.570	1.540	1.600	0.850	        Avia	        SARL ALBIK	Boulevard Industriel 76300 SOTTEVILLE-LÈS-ROUEN
76300004	1.322	1.480		1.529		        Carrefour Market	        Carrefour Market	AVENUE JEAN JAURES 76300 SOTTEVILLE-LÈS-ROUEN
76300005	1.299	1.549	1.449	1.499		        Intermarché	        INTERMARCHE SOTTEVILLE LES ROUEN	Rue Gaston Contremoulins 76300 SOTTEVILLE-LÈS-ROUEN
76320002								
76330001								
76330002								
76340001								
76340002	1.338	1.498		1.528		        Système U	        SUPER U	RUE DES MARAIS 76340 BLANGY-SUR-BRESLE
76340003	1.329	1.499		1.559		        Intermarché Contact	        INTERMARCHE FOUCARMONT	4 Rue Desjonquères 76340 FOUCARMONT
76350001								
76350004	1.380		1.560	1.640		        Total	        Relais TOTAL DU ROUVRAY	2717 Avenue du Général de Gaulle 76350 OISSEL
76360001	1.285	1.449	1.409	1.485		        Carrefour	        CARREFOUR BARENTIN	Plateau du Mesnil-Roux, Zone la Carbonnière 76360 BARENTIN
76360002								
76360003	1.431	1.641				        Elan	        RENAULT RETAIL GROUP ROUEN BARENTIN	Avenue Aristide Briand 76360 BARENTIN
76370001	1.295	1.469		1.499		        Carrefour Market	        Carrefour Market	52 Avenue de la Libération 76370 DIEPPE
76370002	1.420	1.610				        Elan	        STATION H.M. AUTOMOBILES	ROUTE DE DIEPPE 76370 BERNEVAL-LE-GRAND
76370003								
76370004	1.295	1.469	1.429	1.499		        Leclerc	        DIEPPE DIS	EtranMartin Eglise 76370 DIEPPE
76370006	1.295	1.469		1.499		        Intermarché	        SAS THIMONT	Avenue de Breauté 76370 DIEPPE
76371001	1.299	1.469	1.449	1.499	0.835	        Auchan	        AUCHAN DIEPPE	Centre Commercial Le Belvédère 76371 DIEPPE
76380002	1.290	1.460	1.420	1.490		        Leclerc	        BAPDIS SAS	40 Rue du Canal 76380 CANTELEU
76380003	1.280	1.450	1.430			        Intermarché	        INTERMARCHE CANTELEU	Rue du Commandant Georges Ledru 76380 CANTELEU
76380005	1.290	1.465		1.495		        Simply Market	        Simply Market	rue de Montigny 76380 CANTELEU
76390002								
76400001	1.279	1.440		1.475		        Carrefour Market	        Carrefour Market	3 Route de Ganzeville 76400 FÉCAMP
76400002	1.380		1.540	1.620	0.880	        Total	        STATION TOTAL MSA RENAULT	209 Rue Gustave Couturier 76400 FÉCAMP
76400003	1.430		1.630	1.770		        Total	        EOR FECAMP LEFEBVRE	15 Rue du Président René Coty 76400 FÉCAMP
76400004	1.430		1.630			        Total	        ETS LEFEBVRE ET FILS S.A.	ROUTE DU HAVRE 76400 ÉPREVILLE
76400005	1.430	1.650		1.790		        Total	        EOR FECAMP LEFEBVRE	136 Rue Gustave Couturier 76400 FÉCAMP
76400008	1.288	1.476		1.530		        Intermarché	        INTERMARCHE	78 ROUTE DE VALMONT 76400 FECAMP
76400009	1.278	1.436	1.389	1.474		        Leclerc	        E.LECLERC	2010 ROUTE DU HAVRE 76400 FECAMP-SAINT LEONARD
76410001	1.319	1.489		1.509		        Carrefour Market	        Carrefour Market	Rue de la Résistance 76410 SAINT-AUBIN-LÈS-ELBEUF
76410002								
76410003	1.380	1.650	1.550	1.630		        Total	        GARAGE DU COURS CARNOT	ROUTE DE TOURVILLE 76410 CLÉON
76420001	1.289	1.452		1.487		        Système U	        SUPER U	Avenue du Maréchal Juin 76420 BIHOREL
76420004	1.314	1.469	1.451			        Carrefour Market	        Carrefour Market	Rue du Maréchal de Lattre de Tassigny 76420 BIHOREL
76420005	1.285		1.415	1.492	0.867	        Total Access	        Station TOTAL ACCESS Bihorel	184 Route de Neufchâtel 76420 BIHOREL
76430001	1.289		1.422			        Elf	        RELAIS ELF  TANCARVILLE	RN 810 76430 TANCARVILLE
76430002	1.405	1.639	1.555			        Total	        RELAIS TANCARVILLE (2)	RN 810 76430 TANCARVILLE
76430004								
76430005	1.289	1.439		1.519		        Système U	        SUPER U ST ROMAIN	RN 15 76430 SAINT-ROMAIN-DE-COLBOSC
76440001	1.300			1.530		        Indépendant sans enseigne	        LE MUTANT FORGES-LES-EAUX	Rue des potiers 76440 FORGES-LES-EAUX
76440003								
76440004								
76450001								
76450002	1.430		1.630	1.770		        Indépendant sans enseigne	        Station shell	30 rte de veulettes 76450 CANY-BARVILLE
76460002	1.318	1.482	1.423	1.504	0.931	        Leclerc	        ST VALERY DISTRIBUTION SAS	Route du Havre 76460 SAINT-VALERY-EN-CAUX
76460003	1.380	1.530	1.520	1.600		        Total	        SARL Neto Le Drakkar	Rue du Havre 76460 SAINT-VALERY-EN-CAUX
76480001	1.400		1.540	1.620		        BP	        STATION DU BAC	Avenue du Président Coty 76480 DUCLAIR
76490002	1.329	1.489		1.519		        Carrefour Market	        Carrefour Market	rue sainte gertrude 76490 CAUDEBEC-EN-CAUX
76500001								
76500002	1.395		1.529	1.609		        Total	        RELAIS CARNOT	43 Cours Carnot 76500 ELBEUF
76510001								
76520001	1.305	1.454	1.431			        Système U	        SUPER U	801 Route de Paris 76520 FRANQUEVILLE-SAINT-PIERRE
76520002								
76530001	1.298		1.432	1.495		        Total Access	        TOTAL ACCESS	RN 138 - LA MAISON BRULEE 76530 MOULINEAUX
76530002	1.296		1.399	1.479		        Esso Express	        ESSO LES ESSARTS	RN 138 LES ESSARTS 76530 GRAND-COURONNE
76530003	1.299	1.495	1.471			        Intermarché	        INTERMARCHE GRAND COURONNE	Rue du Moulin 76530 GRAND-COURONNE
76540001	1.319	1.468		1.495		        Shopi	        SHOPI	9 Rue Bellavoine 76540 VALMONT
76550001								
76560001								
76570001	1.299	1.489	1.550	1.519	1.000	        Carrefour Market	        Carrefour Market	RUE DES ACACIAS 76570 PAVILLY
76580001								
76580002	1.317	1.479		1.659		        Indépendant sans enseigne	        SA VALCAOR  CHAMPION	35 RUE DENIS PAPIN 76580 LE TRAIT
76590001	1.359	1.539	1.526	1.571		        Indépendant sans enseigne	        EURL DELABRIERE JEAN-FRANCOIS	54 ROUTE DE LA MER 76590 BELMESNIL
76590002	1.316	1.504		1.531		        Ecomarché	        ECOMARCHE LONGUEVILLE S/SCIE	Route de Newton Longueville 76590 LONGUEVILLE-SUR-SCIE
76600001								
76600002	1.289		1.405			        Total Access	        TOTAL ACCESS LA BREQUE	Rue de Verdun 76600 LE HAVRE
76600003	1.292		1.412	1.519	0.828	        Total Access	        RELAIS HALTE GRAVILLE	LD GARE GRAVILLE/BLD LENINGRAD 76600 LE HAVRE
76600010								
76600011	1.287		1.407	1.497		        Esso Express	        ESSO W.CHURCHILL	14 BD WINSTON CHURCHILL 76600 LE HAVRE
76600012	1.370	1.540				        Elan	        DMS	490 Boulevard Jules Durand 76600 LE HAVRE
76600013	1.292	1.459	1.425	1.519		        Total Access	        RELAIS DU PERREY	1 Boulevard Clémenceau 76600 LE HAVRE
76600014								
76600017	1.297		1.416	1.515		        Total Access	        RELAIS TOTAL SARL DELECOURT	174 Boulevard Amiral Mouchez 76600 LE HAVRE
76600019	1.372	1.519				        Total	        Relais du  Perrey avitaillement	1 boulevard Clémenceau 76600 LE HAVRE
76600020	1.344		1.489			        BP	        STATION BP LE HAVRE PORT	4 Boulevard Winston Churchill 76600 LE HAVRE
76610001	1.294		1.432	1.519		        Total	        RELAIS ROUELLES	2 RUE EUGENE MOPIN 76610 LE HAVRE
76610002	1.287		1.407	1.497		        Esso Express	        ESSO CAUCRIAUVILLE SUD	AV DU GENERAL FERRIE 76610 LE HAVRE
76610003								
76620001								
76620002	1.289	1.480		1.510		        Carrefour Market	        Carrefour Market	8, rue Romain Rolland Sanvic 76620 LE HAVRE
76620003	1.289		1.425	1.495		        Esso Express	        ESSO BOIS AU COQ	253 Rue du Bois au Coq 76620 LE HAVRE
76640002	1.314	1.494		1.514	0.966	        Système U	        SA FAUDIS SUPER U	Rue de l&#039;Europe 76640 FAUVILLE-EN-CAUX
76640004	1.330	1.495		1.556		        Carrefour Contact	        CARREFOUR CONTACT	Place Gaston Sanson 76640 FAUVILLE-EN-CAUX
76680001								
76680002	1.454	1.599	1.579	1.659	0.940	        Total	        RELAIS BOSC MESNIL	AUTOROUTE A 28 76680 BOSC-MESNIL
76680003	1.454		1.589		0.940	        Shell	        SGAR SAS	AUT A 28 AIRE DE MAUCONBLE 76680 BOSC-MESNIL
76700001	1.410	1.580	1.550	1.590		        Avia	        SARL ADELINE   STATION AVIA	RN 182 76700 GONFREVILLE-L&#039;ORCHER
76700002	1.292		1.398	1.494		        Total Access	        RELAIS DE ROGERVILLE	Route Industrielle 76700 ROGERVILLE
76700003	1.387	1.636	1.557		0.880	        Total	        RELAIS DE LA PORTE OCEANE	3 Rue Frédéric Chopin 76700 HARFLEUR
76700004								
76700005	1.290	1.440	1.390	1.470	0.850	        Leclerc	        GONFREVILDIS	parc de l&#039;estuaire 76700 GONFREVILLE-L&#039;ORCHER
76710001	1.319		1.459	1.519		        Intermarché	        INTERMARCHE MONTVILLE	Sente des Jumelles 76710 MONTVILLE
76720001	1.316	1.469		1.499		        Carrefour Contact	        CARREFOUR CONTACT	28 Rue de Verdun 76720 AUFFAY
76720002	1.319	1.489		1.535		        Indépendant sans enseigne	        Sas vallee	20 rue de la libération 76720 AUFFAY
76730001								
76750001								
76760002								
76770001	1.389		1.505	1.585		        Total	        RELAIS DU CAILLY	73 Rue du Général de Gaulle 76770 LE HOULME
76770002								
76800002								
76800003	1.338	1.543	1.515			        Intermarché	        INTERMARCHE ST-ETIENNE / ROUVRAY	Avenue de Saint Yon 76800 SAINT-ÉTIENNE-DU-ROUVRAY
76800006	1.289		1.405			        Total Access	        RELAIS DES CANADIENS	63 Avenue des Canadiens 76800 SAINT-ÉTIENNE-DU-ROUVRAY
76803001	1.293		1.399	1.479		        Leclerc	        SODISRO	Avenue de la Mare aux Daims 76800 SAINT-ÉTIENNE-DU-ROUVRAY
76810001	1.344	1.496		1.520		        Casino	        CASINO	LE BUQUET 76740 LA GAILLARDE
76810002	1.333		1.499	1.549		        Simply Market	        Simply market	Rue de la République 76810 LUNERAY
76850001	1.310	1.509		1.536		        Carrefour Market	        Carrefour Market	RUE DES FORGES 76850 BOSC-LE-HARD
76890001	1.299	1.509	1.499			        Intermarché	        INTERMARCHE TOTES	ROUTE DE DIEPPE 76890 TOTES
76910001	1.360	1.550		1.590		        Intermarché	        INTERMARCHE CRIEL SUR MER	LES MARAIS Z.A. SAINT LEONARD 76910 CRIEL-SUR-MER
76940001	1.389	1.559				        Shopi	        SHOPI SARL NEW GENERATION SHOP	CHEMIN DU ROY 76940 LA MAILLERAYE-SUR-SEINE
76950001								
76950002								
77000001	1.400		1.490	1.590		        Total	        RELAIS GD MONARQUE	Avenue du Général Leclerc 77000 LA ROCHETTE
77000002	1.405		1.539	1.619	0.880	        Total	        RELAIS DE L&#039;ALMONT	ROUTE DE NANGIS 77000 MELUN
77000003	1.309	1.489		1.527		        Carrefour Market	        Carrefour Market	RUE DES TROIS RODES 77000 VAUX-LE-PÉNIL
77000005	1.499		1.669	1.739		        BP	        LE RELAIS 77	48 Avenue de Meaux 77000 MELUN
77000006	1.399	1.569		1.599		        Indépendant sans enseigne	        SARL LAURY STATION LAURY	5 Avenue du Général Patton 77000 MELUN
77000007	1.440	1.670		1.710		        Oil France	        Sarl. Berbara	50 Avenue de Meaux 77000 MELUN
77000010								
77090001								
77100003								
77100004								
77100006	1.380	1.550	1.470	1.550		        Total	        RELAIS DE LA MARNE VICTOIRE	334 Avenue de la Victoire 77100 MEAUX
77100008	1.282		1.417	1.497		        Esso Express	        ESSO PARIS METZ	AV PRESIDENT SALVADOR ALLENDE 77100 MEAUX
77100009	1.282		1.420	1.469		        Leclerc	        SODIMEAUX	Rue Georges Claude 77100 MEAUX
77100010								
77100013	1.289		1.422	1.502		        Elf	        RELAIS ELF 24 BOSSUET	1/5 Avenue de Melun 77100 NANTEUIL-LÈS-MEAUX
77100014	1.349		1.489			        BP	        BP MEAUX	14 Rue de Senlis 77100 MEAUX
77100015	1.282	1.437		1.465		        Carrefour Market	        Carrefour Market	Avenue de la Foulée 77100 NANTEUIL-LES-MEAUX
77100016	1.282	1.437	1.421	1.465		        Leclerc	        LECLERC MAREUILDIS	30 MAIL DE LA GRANDE HAIE 77100 MAREUIL LES MEAUX
77116001								
77120001								
77120002	1.299		1.442	1.519		        Total Access	        RELAIS DE COULOMMIERS	19/29 AV VITOR HUGO 77120 COULOMMIERS
77120003	1.296	1.495		1.507		        Leclerc	        BOUCHE DISTRIBUTION	Boulevard de la Marne 77120 COULOMMIERS
77120005	1.299	1.499		1.529		        Intermarché	        A L&#039;INTERMARCHE DE  COULOMMIERS	5 Rue Abel Prouharam 77120 COULOMMIERS
77124001	1.283	1.447		1.466		        Carrefour Market	        Carrefour Market	ZAC DES VIGNES 77124 CRÉGY-LÈS-MEAUX
77127001	1.295	1.449	1.458	1.489	0.859	        Carrefour	        CARREFOUR CARRE SENART	C.COMMERCIAL CARRE SENART 77127 LIEUSAINT
77130003								
77130005	1.299	1.469	1.419	1.509		        Leclerc	        SODIVAR	Avenue du 8 Mai 1945 77130 VARENNES-SUR-SEINE
77130006								
77130008	1.299	1.469	1.419	1.509		        Leclerc	        Varedis	route du bréau 77130 VARENNES-SUR-SEINE
77130009								
77130010	1.459		1.584	1.664		        Shell	        SARL IMERINA JONCHETS A5	AIRE JONCHETS LES RECOMPENSES 77130 FORGES
77140001	1.444		1.564	1.644	0.930	        Carrefour	        AIRE DE NEMOURS OUEST	AUTOROUTE6 AIRE DE NEMOURS OUEST 77140 NEMOURS
77140002	1.396		1.484	1.564	0.880	        Total	        RELAIS NEMOURS DE GAULLE	10 Avenue du Général de Gaulle 77140 NEMOURS
77140003	1.289	1.449		1.469		        Carrefour Market	        Carrefour Market	Route de Larchant 77140 SAINT-PIERRE-LÈS-NEMOURS
77140004	1.439		1.559	1.619	0.930	        Esso	        ESSO DARVAULT	AUTOROUTE A 6 77140 DARVAULT
77140005								
77140006	1.289		1.419	1.469		        Intermarché	        INTERMARCHE NEMOURS	1 rue JM JACQUARD 77140 NEMOURS
77141001	1.390		1.520	1.600		        Total	        EURL L&#039;ETANG AUTOMOBILE	CD 231 77141 VAUDOY-EN-BRIE
77141002	1.389	1.549				        Avia	        SARL Louafi Services	RTE NATIONALE 4 77141 VAUDOY-EN-BRIE
77144001	1.299		1.429	1.489		        Intermarché	        INTERMARCHE MONTEVRAIN	1 boulevard Charles de GAULLE 77144 MONTÉVRAIN
77144002	1.356		1.506	1.586		        Total	        Total metin val d&#039;europe	zac du clos rose 77144 MONTEVRAIN
77150001	1.296		1.432	1.502		        Total Access	        Relais Total Access parc de Lésigny	AV DES HYVERNEAUX 77150 LESIGNY
77150002	1.289	1.449		1.491		        Carrefour	        Carrefour Champs sur Marne	Avenue des Pyramides 77420 CHAMPS-SUR-MARNE
77150003	1.306	1.454		1.516		        Carrefour Market	        Carrefour Market	Centre commercial de la Fontaine 77150 LÉSIGNY
77160001								
77160002	1.306	1.486		1.516		        Leclerc	        PROVINS DISTRIBUTION	Avenue de la Voulzie 77160 PROVINS
77160003								
77164001								
77165002	1.282	1.450		1.478		        Carrefour Market	        Carrefour Market	Avenue du Maréchal Gallieni 77165 SAINT-SOUPPLETS
77165005								
77170001	1.292		1.432	1.492		        Total Access	        TOTAL ACCESS	RN.19 77170 BRIE-COMTE-ROBERT
77170002	1.401		1.547	1.627		        Total	        RELAIS SAINTE GENEVIEVE	RN 19 77170 COUBERT
77170004	1.360		1.520	1.600	0.880	        Total	        STATION TOTAL BRIE CTE ROB. ESCOFFI	7 Rue du Général Leclerc 77170 BRIE-COMTE-ROBERT
77170005	1.309	1.459	1.439	1.499		        Carrefour Market	        Carrefour Market	25 Rue Pasteur 77170 BRIE-COMTE-ROBERT
77170006	1.290	1.441		1.479		        Système U	        STATION U	12 Rue Gustave Eiffel 77170 BRIE-COMTE-ROBERT
77170007								
77171002								
77176001	1.419	1.599		1.649		        Esso	        SIGESS ESSO	8 avenue du 8 mai 1945 77176 SAVIGNY-LE-TEMPLE
77181001								
77183001	1.327	1.479		1.509		        Intermarché	        INTERMARCHE CROISSY BEAUBOURG	Boulevard Georges Bidault 77183 CROISSY-BEAUBOURG
77184001	1.339		1.468	1.528		        Esso	        ESSO EMERAINVILLE	RN 104 - CD 51 77184 ÉMERAINVILLE
77184004	1.329		1.449	1.519		        Intermarché	        INTERMARCHE EMERAINVILLE	4 Boulevard Olof Palme 77184 ÉMERAINVILLE
77186001								
77186002								
77190001	1.292		1.422	1.492	0.879	        Total Access	        RELAIS TOTAL ACCESS  DAMMARIE LECLERC	936 AVENUE DU GENERAL LECLERC 77190 DAMMARIE-LES-LYS
77190002								
77190004								
77195001	1.290	1.470	1.420	1.490		        Carrefour	        CARREFOUR VILLIERS EN BIERE	RN7 BP23 77190 DAMMARIE LES LYS
77200001								
